Zeit (s),HR roh,HR gefiltert,RR roh,RR gefiltert,RMSE_HR,RMSE_RR,Verbesserung_HR (%),Verbesserung_RR (%)
0.0,99.7951531879883,99.83353797474878,26.627882270254478,26.445350152490942,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
0.1,105.82572922490507,102.88530173015458,24.425619759324093,25.306105022812034,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
0.2,101.8976361127162,102.73649706985782,23.730071057355907,24.285849610880135,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
0.30000000000000004,99.11684092709068,101.28899368998843,25.303978847170427,24.573667688774446,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
0.4,99.19872825515009,100.26669336259361,25.581433667473405,24.953498282411715,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
0.5,95.94121507487527,98.19966507886281,26.96143177134651,25.85711434034073,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
0.6000000000000001,97.23080161837854,97.34011296314577,26.469383179842524,26.215690618627256,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
0.7000000000000001,101.31095984206522,98.32442013606044,25.711567690101003,26.141881070988873,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
0.8,103.1855464760005,99.71441108523007,25.80058327862796,26.11555269040008,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
0.9,99.21780353022723,99.44393560201554,26.015243353452583,26.163425273800502,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
1.0,102.00237531819141,100.10111867333539,24.813980525334564,25.819324755211078,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
1.1,102.46545288825727,100.73446894760919,26.57125560760039,26.07151721470956,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
1.2000000000000002,99.79693828812616,100.50029909761021,25.035467234881004,25.842824765169,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
1.3,102.05740091488265,100.89545046387936,27.0901277984843,26.19070558440525,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
1.4000000000000001,99.1772463158429,100.50782961317874,25.77609952032486,26.144856571225358,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
1.5,97.5803081539746,99.82514403162757,27.359730074418383,26.470156299123918,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
1.6,106.13661097270197,101.17004690284192,25.00726041903007,26.217206523443984,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
1.7000000000000002,99.93612926832203,100.95582562136948,25.815936949056425,26.176424844718884,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
1.8,100.65956128855768,100.92433755039313,26.16549080190408,26.2110282169278,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
1.9000000000000001,100.15539911461383,100.79642141001207,25.503864794773683,26.11148397965887,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
2.0,102.67374719547787,101.17216561868997,26.820097341640597,26.26982841226575,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
2.1,100.51257673304447,101.08687739559785,25.330909793153786,26.1372872294843,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
2.2,101.16826516831743,101.13150474941504,27.09390889740131,26.3275904296563,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
2.3000000000000003,104.11343544352073,101.69483265716568,25.315351146147005,26.192018384217047,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
2.4000000000000004,103.37454558630755,102.05362898365594,26.426626419811072,26.254557073328588,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
2.5,103.27708622083846,102.34695724109544,26.98802759412524,26.39782484777427,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
2.6,103.44232594665115,102.62792500154764,24.55964835790478,26.144147283898583,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
2.7,101.47446861056666,102.54092436196395,22.821617972785397,25.65311326083944,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
2.8000000000000003,101.20320994280885,102.41236246623178,25.418353528957237,25.60521225158525,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
2.9000000000000004,102.96476558624163,102.58069185959349,27.998987320489658,25.943077612907846,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
3.0,102.1327481717402,102.59059751808445,25.408376641532723,25.87076209726768,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
3.1,98.71334597824338,102.04217004754669,27.52901763182353,26.10880264461003,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
3.2,,102.08625709125457,26.75046818421018,26.21349533987395,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
3.3000000000000003,103.1532657849088,102.31853794085448,27.719972844975576,26.44302316046773,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
3.4000000000000004,102.19227834980707,102.34372192114681,25.41825301583401,26.331580347451798,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
3.5,103.75198292165861,102.63419487465133,25.877727273955987,26.29163277058964,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
3.6,108.9260446925907,103.76370444011282,26.677753756998737,26.363048293924457,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
3.7,106.54285378760258,104.35277738777778,25.59408317226612,26.280365186740134,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
3.8000000000000003,101.69957899166494,104.06859224360473,27.341465376588484,26.439014744796612,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
3.9000000000000004,100.30291724060766,103.58010992401343,26.500284826239593,26.470632194326267,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
4.0,106.6559744924408,104.16084456093863,25.729463377919547,26.395183954709243,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
4.1000000000000005,103.50040670814813,104.16995662764664,26.20786712770927,26.388182592138786,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
4.2,103.56396537317298,104.18048724327306,26.589608672188415,26.43140049175649,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
4.3,104.82967927087718,104.38315543107949,27.26218896206879,26.55942623024577,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
4.4,103.46118881758822,104.34257038173807,26.99612099633383,26.64105629278891,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
4.5,102.77693989533142,104.19045082891648,25.250442784384987,26.483914980920346,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
4.6000000000000005,105.05945557391482,104.40531760921901,26.898485529479682,26.555016212818565,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
4.7,106.44812755013797,104.81238763721358,25.8893640312485,26.48637444076188,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
4.800000000000001,100.94550407152622,104.3098301663919,25.89251829168963,26.42218612626378,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
4.9,102.60102480556812,104.10672787279547,27.090387159042706,26.51997140922257,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
5.0,103.828283888173,104.11051269241233,26.574824572546678,26.54171864431197,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
5.1000000000000005,98.63231598393473,103.29427435123942,26.71170195989698,26.578919965072213,1.3375096091758187,0.40711486370526595,64.44507863799937,66.54510051785657
